WgDo,3dqelbwlAuk,"[159, 951]",
UrDo,3k-zvR0FCTc,"[0, 1, 35]",
NNDo,3oXGHAcytgI,"[0, 1, 69, 649, 1989]",
wsDo,Kcl4rkAGKu4,"[3, 4, 10]",
TpDo,KdjjSqQxx1k,"[0, 1, 27]","[{'text': 'hola mijos day my craft', 'start': 8.929, 'duration': 6.011}, {'text': ""Aoyama turn move a stereo there's"", 'start': 11.639, 'duration': 6.15}, {'text': 'another she owned my craft on pump or', 'start': 14.94, 'duration': 7.49}, {'text': 'traced from todos meaning okay Encantada', 'start': 17.789, 'duration': 9.511}, {'text': ""yes I'll go you know okay okay Testament"", 'start': 22.43, 'duration': 8.2}, {'text': 'was run this movie pull up on the UK and', 'start': 27.3, 'duration': 8.46}, {'text': 'lows of three an Evo II Menken travel in', 'start': 30.63, 'duration': 6.83}, {'text': 'a home now', 'start': 35.76, 'duration': 12.54}, {'text': 'East oh okay this is the Buddhism', 'start': 37.46, 'duration': 16.66}, {'text': 'especially Castillo honestly Torah still', 'start': 48.3, 'duration': 11.399}, {'text': 'on Maya Guinea metal braces for templo', 'start': 54.12, 'duration': 10.999}, {'text': ""en esta su so I'll start a sacrificios"", 'start': 59.699, 'duration': 7.341}, {'text': 'fellow movie', 'start': 65.119, 'duration': 10.68}, {'text': 'petrocoke eat tuned in brother movie c1', 'start': 67.04, 'duration': 14.969}, {'text': 'KO vamos a party E', 'start': 75.799, 'duration': 6.21}, {'text': 'I Stella Musa Tita in the end he and', 'start': 87.2, 'duration': 9.11}, {'text': ""Ramos sumos attack ADO's ah"", 'start': 90.65, 'duration': 5.66}, {'text': 'subjective and Trampas creeper head', 'start': 99.009, 'duration': 5.231}, {'text': 'already', 'start': 103.789, 'duration': 6.631}, {'text': ""II don't cover the DeSoto phone calling"", 'start': 104.24, 'duration': 10.89}, {'text': 'what a dodo wesauce he Papa karma padre', 'start': 110.42, 'duration': 7.65}, {'text': 'de este Magnus a beneficiary on', 'start': 115.13, 'duration': 7.17}, {'text': 'winchester model to be bad pero de Meaux', 'start': 118.07, 'duration': 7.249}, {'text': 'attractive oh no me server', 'start': 122.3, 'duration': 3.019}, {'text': 'simos caminando y encontramos estas', 'start': 126.13, 'duration': 8.889}, {'text': ""palin cheetahs serie Yama's say bro me"", 'start': 128.75, 'duration': 9.66}, {'text': 'specia secreto en este lado y a venti', 'start': 135.019, 'duration': 8.911}, {'text': 'soy yo no lo creo que nosotros imagine', 'start': 138.41, 'duration': 12.389}, {'text': 'Botero esos car mode ramos una parte o', 'start': 143.93, 'duration': 11.429}, {'text': 'muchas personas con esto puede mo', 'start': 150.799, 'duration': 9.291}, {'text': 'centaur tom in SS secreto z--', 'start': 155.359, 'duration': 9.111}, {'text': 'recuperación is una una casa Maya', 'start': 160.09, 'duration': 10.72}, {'text': 'Russo Ocelot oh yeah Hawaii huh just how', 'start': 164.47, 'duration': 12.09}, {'text': 'what is have anything yes a foreign crew', 'start': 170.81, 'duration': 5.75}, {'text': ""where Osaka tray so we're going to"", 'start': 176.89, 'duration': 10.06}, {'text': 'remodel I seek a fish this can involve', 'start': 181.34, 'duration': 7.2}, {'text': 'capital', 'start': 186.95, 'duration': 4.09}, {'text': 'you know let me draw the more superb', 'start': 188.54, 'duration': 5.71}, {'text': 'actor or grant award is a commitment we', 'start': 191.04, 'duration': 6.96}, {'text': 'know wedeck in Quentin is the Castillo', 'start': 194.25, 'duration': 6.319}, {'text': 'than in the recently prepare ation', 'start': 198.0, 'duration': 6.6}, {'text': 'también puede que tenga ma taquitos', 'start': 200.569, 'duration': 7.031}, {'text': 'adentro throws l opened a square as you', 'start': 204.6, 'duration': 7.16}, {'text': 'can boost in low ceiling boondoggle', 'start': 207.6, 'duration': 9.21}, {'text': 'Dario in the middle seek a pitch any', 'start': 211.76, 'duration': 9.63}, {'text': 'ganas vamos in a boxing', 'start': 216.81, 'duration': 4.58}]"
7TDo,pKLJWJFA6FM,"[2, 7, 83]",
yXDo,UU6IInzxQxM,[261],
1YDo,q3amgzwEIhA,"[2, 7, 116, 224, 267]",
CFDo,,[1064],
hWDo,B2M1405IRJg,"[2, 7, 48, 213, 344, 1978]",
5EDo,GFRd-3IVBws,"[28, 33, 38, 78, 86]",
EnDo,BvYp0MtMFuQ,"[9, 10, 551, 970]",
VfDo,SFcW6fStJtQ,"[0, 1, 153, 219, 968]",
dKsi,HkbollEPA24,[3498],
Evsi,I-79dzM5-TI,[1216],
BXsi,,"[2, 7, 464]",
SZsi,l54b7_iPkGE,"[2, 83]",
gnsi,lGO7ttKQFnQ,"[2, 7]",
YWsi,lLwUBVmVQcg,"[0, 1, 35, 48, 85, 851]",
UDsi,MQcPeinJOmM,[16],"[{'text': 'the Nordeman engineering SC system the', 'start': 9.969, 'duration': 7.271}, {'text': 'patented self-cleaning system that', 'start': 14.9, 'duration': 4.59}, {'text': 'drastically reduces and automatically', 'start': 17.24, 'duration': 4.289}, {'text': 'removes scale deposits in the steam', 'start': 19.49, 'duration': 7.589}, {'text': 'cylinder maintenance-free operation is', 'start': 21.529, 'duration': 8.34}, {'text': 'considerably extended ensuring reliable', 'start': 27.079, 'duration': 5.96}, {'text': 'steam production', 'start': 29.869, 'duration': 3.17}, {'text': 'scale deposits is a familiar process in', 'start': 44.079, 'duration': 5.891}, {'text': 'steam humidifiers scale forms if', 'start': 47.27, 'duration': 4.56}, {'text': 'drinking water from the main supply is', 'start': 49.97, 'duration': 5.01}, {'text': 'used for humidifying deposits of lime on', 'start': 51.83, 'duration': 5.58}, {'text': 'heating electrodes steam cylinder walls', 'start': 54.98, 'duration': 5.07}, {'text': 'and components conveying water hinder', 'start': 57.41, 'duration': 6.44}, {'text': 'reliable operation as time goes by', 'start': 60.05, 'duration': 3.8}, {'text': 'conventional humidifiers therefore', 'start': 64.15, 'duration': 7.24}, {'text': 'require frequent maintenance not so with', 'start': 66.53, 'duration': 9.0}, {'text': 'the Northmen engineering SC system this', 'start': 71.39, 'duration': 6.18}, {'text': 'solution prevents the depositing of lime', 'start': 75.53, 'duration': 6.24}, {'text': 'particles lime forms in conventional', 'start': 77.57, 'duration': 6.81}, {'text': 'humidifiers creating scale on the floor', 'start': 81.77, 'duration': 6.959}, {'text': 'or deposits on the electrodes and here', 'start': 84.38, 'duration': 8.129}, {'text': 'is how self cleaning works the SC system', 'start': 88.729, 'duration': 5.64}, {'text': 'is equipped with a special air blowing', 'start': 92.509, 'duration': 4.28}, {'text': 'device', 'start': 94.369, 'duration': 2.42}, {'text': 'air is blown in cyclically the', 'start': 97.12, 'duration': 4.59}, {'text': 'sophisticated blowing device distributes', 'start': 99.43, 'duration': 3.96}, {'text': 'air bubbles throughout the steam', 'start': 101.71, 'duration': 3.689}, {'text': 'cylinder', 'start': 103.39, 'duration': 4.659}, {'text': 'the system forces the minerals into', 'start': 105.399, 'duration': 4.51}, {'text': 'suspension through this patented', 'start': 108.049, 'duration': 4.801}, {'text': 'engineering method the scale particles', 'start': 109.909, 'duration': 5.57}, {'text': 'are maintained in continuous suspension', 'start': 112.85, 'duration': 7.979}, {'text': 'the results fine line powder is rinsed', 'start': 115.479, 'duration': 7.901}, {'text': 'out and for the most part removed during', 'start': 120.829, 'duration': 6.57}, {'text': 'the normal water drainage operation the', 'start': 123.38, 'duration': 7.56}, {'text': 'Nordmann humidifier SC system does not', 'start': 127.399, 'duration': 5.521}, {'text': 'completely prevent the depositing of', 'start': 130.94, 'duration': 6.75}, {'text': 'lime it does however lead to', 'start': 132.92, 'duration': 9.99}, {'text': 'considerably longer operating cycles to', 'start': 137.69, 'duration': 7.35}, {'text': 'further processes which influence the', 'start': 142.91, 'duration': 4.169}, {'text': 'formation of lime in an electrode steam', 'start': 145.04, 'duration': 4.68}, {'text': 'humidifier include the directed movement', 'start': 147.079, 'duration': 9.361}, {'text': 'of alternating current lime particles', 'start': 149.72, 'duration': 9.079}, {'text': 'stick together like snowflakes the', 'start': 156.44, 'duration': 5.22}, {'text': 'electric current destroys the molecular', 'start': 158.799, 'duration': 5.201}, {'text': 'chain the structure of the lime is', 'start': 161.66, 'duration': 5.669}, {'text': 'broken blowing in air enriches the water', 'start': 164.0, 'duration': 6.93}, {'text': 'with carbon dioxide carbon dioxide is on', 'start': 167.329, 'duration': 5.551}, {'text': 'the other hand conducive for the', 'start': 170.93, 'duration': 4.139}, {'text': 'precipitation of lime if the water is', 'start': 172.88, 'duration': 4.17}, {'text': 'heated', 'start': 175.069, 'duration': 5.911}, {'text': 'an important chemical process blowing in', 'start': 177.05, 'duration': 7.71}, {'text': ""air creates water Eddie's which keep the"", 'start': 180.98, 'duration': 5.87}, {'text': 'line particles in a suspended state', 'start': 184.76, 'duration': 4.98}, {'text': 'flush out lime and reduce the frequency', 'start': 186.85, 'duration': 6.46}, {'text': 'of maintenance operations the SC system', 'start': 189.74, 'duration': 5.64}, {'text': 'is the solution for an increased', 'start': 193.31, 'duration': 4.77}, {'text': 'operating duration residue is', 'start': 195.38, 'duration': 6.08}, {'text': 'drastically reduced', 'start': 198.08, 'duration': 3.38}, {'text': 'the 84 from Nordmann doubles the', 'start': 207.06, 'duration': 8.39}, {'text': 'operation lifespan of steam cylinders', 'start': 212.79, 'duration': 5.61}, {'text': 'when compared to conventional electrode', 'start': 215.45, 'duration': 6.21}, {'text': 'steam humidifiers', 'start': 218.4, 'duration': 3.26}]"
a9si,MTkTxHnLr10,"[6, 8]",
kDsi,MWaBHQQkNxk,"[11, 32, 559]",
CMsi,dSDqdSt2eys,[210],
IXsi,dhvPbULrRL0,"[2, 7]",
Rfsi,,"[1, 5, 25]",
w9si,GZNfQUViEds,"[2, 64, 75, 135, 149, 902]",
Zlsi,Gbjqelexgds,"[50, 65]",
RCsi,X5F5oN3RgD8,[14],
Y5si,tl7MGdkPKAQ,"[2, 75]",
Bwsi,uJEWN6Ucb1k,"[69, 110, 3681]","[{'text': 'hey guys welcome to top 5 insane fights', 'start': 0.03, 'duration': 4.68}, {'text': 'in bonus replay place we have boom no', 'start': 2.55, 'duration': 4.44}, {'text': 'virgins taking his opponents left arm', 'start': 4.71, 'duration': 5.37}, {'text': ""good thing it's his left arm right this"", 'start': 6.99, 'duration': 4.71}, {'text': 'is left handed then well fuck his life', 'start': 10.08, 'duration': 5.25}, {'text': 'yes so nice a nice quick win bro and in', 'start': 11.7, 'duration': 6.21}, {'text': '5th place we have Carson a derp with a', 'start': 15.33, 'duration': 4.83}, {'text': 'nice cool D cap where he goes upside', 'start': 17.91, 'duration': 4.74}, {'text': 'down punches his opponents head off from', 'start': 20.16, 'duration': 5.07}, {'text': 'behind god that sounded really awkward', 'start': 22.65, 'duration': 5.34}, {'text': 'but yeah he gets into a position upside', 'start': 25.23, 'duration': 4.289}, {'text': 'down in the air jumping over his', 'start': 27.99, 'duration': 3.24}, {'text': 'opponent by standing on his face and', 'start': 29.519, 'duration': 3.001}, {'text': 'then punching up his head and his', 'start': 31.23, 'duration': 3.72}, {'text': 'opponents like fuck yep', 'start': 32.52, 'duration': 4.949}, {'text': ""just just just fuck like there's no"", 'start': 34.95, 'duration': 5.82}, {'text': 'coming back from that fuck GG so in 4th', 'start': 37.469, 'duration': 6.871}, {'text': 'place we have the with a uppercut damn', 'start': 40.77, 'duration': 5.76}, {'text': ""that was sweet you don't see these often"", 'start': 44.34, 'duration': 4.559}, {'text': 'seriously like that arm like full-length', 'start': 46.53, 'duration': 4.14}, {'text': 'arm just goes through each face on four', 'start': 48.899, 'duration': 4.021}, {'text': ""am and they use a pose like everyone's"", 'start': 50.67, 'duration': 3.45}, {'text': 'just watching the head it just like so', 'start': 52.92, 'duration': 3.569}, {'text': 'slow and it hits the ground', 'start': 54.12, 'duration': 5.16}, {'text': ""in fact you're dead so GG nice game"", 'start': 56.489, 'duration': 5.101}, {'text': ""let's see in third place we have a beat"", 'start': 59.28, 'duration': 4.68}, {'text': ""and he's in a fight with Kratos yeah"", 'start': 61.59, 'duration': 4.56}, {'text': 'Kratos a god of war and basically beat', 'start': 63.96, 'duration': 4.409}, {'text': 'heal the tree beats down his opponents', 'start': 66.15, 'duration': 3.539}, {'text': 'head with a punch', 'start': 68.369, 'duration': 3.271}, {'text': 'taking his face off into the ground', 'start': 69.689, 'duration': 4.531}, {'text': 'leaving blood splattered all over the', 'start': 71.64, 'duration': 4.979}, {'text': 'floor yellow blood actually which is', 'start': 74.22, 'duration': 4.17}, {'text': 'kind of weird so yeah as you can see', 'start': 76.619, 'duration': 3.151}, {'text': ""they're having like a grapple warfare"", 'start': 78.39, 'duration': 3.479}, {'text': 'here Kratos not doing too great in this', 'start': 79.77, 'duration': 4.77}, {'text': 'one Beach getting into a position where', 'start': 81.869, 'duration': 4.711}, {'text': ""he's getting ready to strike he's just"", 'start': 84.54, 'duration': 3.93}, {'text': 'playing more defensively at this point', 'start': 86.58, 'duration': 4.8}, {'text': 'until now he kind of gets lifted up here', 'start': 88.47, 'duration': 4.92}, {'text': 'and decides to go in for the kill', 'start': 91.38, 'duration': 3.84}, {'text': 'punch of the head and it breaks off', 'start': 93.39, 'duration': 3.18}, {'text': 'getting him the win', 'start': 95.22, 'duration': 3.45}, {'text': 'nice game dude and in second place we', 'start': 96.57, 'duration': 5.28}, {'text': 'have hentai because hentai just kneed', 'start': 98.67, 'duration': 6.809}, {'text': 'you in the nuts yeah your children just', 'start': 101.85, 'duration': 4.26}, {'text': 'died', 'start': 105.479, 'duration': 4.051}, {'text': 'fuck okay so check out he gets a lift it', 'start': 106.11, 'duration': 5.46}, {'text': 'brings the knee in and blam just like', 'start': 109.53, 'duration': 5.4}, {'text': 'nuts explode shit kids be leaking all', 'start': 111.57, 'duration': 5.339}, {'text': 'over the place in first place we have', 'start': 114.93, 'duration': 5.729}, {'text': 'brutal legacy getting a nice as Savior', 'start': 116.909, 'duration': 5.581}, {'text': 'which he probably should have lost with', 'start': 120.659, 'duration': 4.14}, {'text': 'all that momentum and throw down this', 'start': 122.49, 'duration': 5.25}, {'text': 'shit like seriously it starts off with a', 'start': 124.799, 'duration': 4.201}, {'text': ""lift but I think it was more so he's"", 'start': 127.74, 'duration': 3.12}, {'text': ""opponents fault and he's opponent brings"", 'start': 129.0, 'duration': 3.75}, {'text': 'him back in brutal legacy attacking in', 'start': 130.86, 'duration': 3.16}, {'text': 'the heirs will accidentally go', 'start': 132.75, 'duration': 3.16}, {'text': 'ovaries opponent but somehow managed to', 'start': 134.02, 'duration': 3.54}, {'text': 'get that leg in the ring with a', 'start': 135.91, 'duration': 4.29}, {'text': 'broken-ass cheek and he still gets the', 'start': 137.56, 'duration': 6.26}, {'text': 'win pretty awesome replay indeed', 'start': 140.2, 'duration': 3.62}]"
sxsi,uaZyrnmx2ag,[14],
1rsi,58nmfNVpqP4,"[68, 72, 151]",
m2si,vGqEo5g-PNc,"[150, 204, 1256]",
zYsi,gCeq2U4Zq_s,"[21, 23, 73]","[{'text': 'how to create mobile apps with apps', 'start': 0.0, 'duration': 4.589}, {'text': ""builder with apps builder it's never"", 'start': 2.19, 'duration': 4.95}, {'text': 'been easier to create a mobile app go to', 'start': 4.589, 'duration': 7.17}, {'text': 'apps builder calm click on try now in', 'start': 7.14, 'duration': 7.35}, {'text': 'this depth of no subscription required', 'start': 11.759, 'duration': 5.491}, {'text': 'an easy dashboard allows to customize', 'start': 14.49, 'duration': 5.22}, {'text': ""any part of your app we've introduced a"", 'start': 17.25, 'duration': 4.47}, {'text': 'quality tool to help our users publish', 'start': 19.71, 'duration': 4.38}, {'text': 'their apps for free you will need to', 'start': 21.72, 'duration': 4.889}, {'text': 'score 90 or more to activate this option', 'start': 24.09, 'duration': 5.64}, {'text': 'as you can see any element you insert', 'start': 26.609, 'duration': 4.801}, {'text': 'within your apps will increase your', 'start': 29.73, 'duration': 6.12}, {'text': 'score insert name you can choose a', 'start': 31.41, 'duration': 6.12}, {'text': 'graphic template and decide how to', 'start': 35.85, 'duration': 5.34}, {'text': 'display menus and infos customize the', 'start': 37.53, 'duration': 7.38}, {'text': 'minge page change title and insert a', 'start': 41.19, 'duration': 6.209}, {'text': 'description choose an icon from our', 'start': 44.91, 'duration': 10.68}, {'text': 'iphone sets you can also create a text', 'start': 47.399, 'duration': 10.32}, {'text': 'page and edit as you like with our easy', 'start': 55.59, 'duration': 14.459}, {'text': 'tool a preview allows you to see how', 'start': 57.719, 'duration': 15.631}, {'text': 'your apps will look like you can add new', 'start': 70.049, 'duration': 6.121}, {'text': 'content for example you can insert news', 'start': 73.35, 'duration': 6.26}, {'text': 'feed from your Facebook page', 'start': 76.17, 'duration': 3.44}, {'text': 'to do so copy your pages address and', 'start': 85.9, 'duration': 13.09}, {'text': 'insert it in the field website URL there', 'start': 88.97, 'duration': 15.03}, {'text': 'you go your preview page insert a page', 'start': 98.99, 'duration': 11.27}, {'text': 'with your contacts website email phone', 'start': 104.0, 'duration': 6.26}, {'text': 'you can create a Twitter page from your', 'start': 145.05, 'duration': 33.64}, {'text': 'account use the same process to create a', 'start': 147.61, 'duration': 35.06}, {'text': 'new page for example a YouTube channel', 'start': 178.69, 'duration': 3.98}, {'text': 'use advanced settings to add an icon', 'start': 206.879, 'duration': 7.36}, {'text': 'splash image and as in this video and', 'start': 210.51, 'duration': 6.089}, {'text': 'email support', 'start': 214.239, 'duration': 2.36}, {'text': ""once you've completed your settings you"", 'start': 229.97, 'duration': 5.53}, {'text': 'can save and download your app click on', 'start': 232.98, 'duration': 5.52}, {'text': ""save app at this point you'll be asked"", 'start': 235.5, 'duration': 4.68}, {'text': 'to sign in and create an app builder', 'start': 238.5, 'duration': 4.59}, {'text': 'account insert a username password and', 'start': 240.18, 'duration': 8.19}, {'text': ""email check your inbox you'll receive a"", 'start': 243.09, 'duration': 7.7}, {'text': 'knee bone to confirm your registration', 'start': 248.37, 'duration': 7.35}, {'text': 'choose a pricing option in just a few', 'start': 250.79, 'duration': 6.94}, {'text': 'seconds you can download your Android', 'start': 255.72, 'duration': 5.21}, {'text': 'native app and the QR code for your', 'start': 257.73, 'duration': 8.82}, {'text': 'html5 web app to download the native', 'start': 260.93, 'duration': 8.32}, {'text': 'iphone and ipad apps you need to create', 'start': 266.55, 'duration': 4.88}, {'text': 'a developer account on the apple store', 'start': 269.25, 'duration': 5.1}, {'text': 'you can also require apps builder to', 'start': 271.43, 'duration': 4.66}, {'text': 'publish your app on the Apple and', 'start': 274.35, 'duration': 4.92}, {'text': 'Android stores if you score 90 higher', 'start': 276.09, 'duration': 4.68}, {'text': ""you'll be asked if you want to publish"", 'start': 279.27, 'duration': 4.08}, {'text': 'your app with your account developer or', 'start': 280.77, 'duration': 5.73}, {'text': 'apps builders account if you score less', 'start': 283.35, 'duration': 5.46}, {'text': 'than 90 you can either improve your apps', 'start': 286.5, 'duration': 5.16}, {'text': 'following apps builders tips or ask the', 'start': 288.81, 'duration': 6.62}, {'text': 'apps builders team to do it for you', 'start': 291.66, 'duration': 3.77}]"
cGsi,6rZutjqsbwY,"[3, 4, 9, 10, 13, 28, 33, 37, 38]",
m7si,eWC6zNwQ5ZA,"[9, 10, 34]",
6osi,eeQ7lYAI20M,"[50, 65, 355, 1072]",
eRsi,b2UKemhEq3A,"[2, 30, 55]",
Wssi,zIAB_R0qji8,"[6, 8]",
bvsi,paqM3IB30Xo,[579],
oBsi,5IYA3tIb6lk,"[523, 802]",
Absi,5Nm-K2sv8Hw,"[0, 79, 91, 376]",
yJsi,3Ymb26tXrSo,"[0, 12]",
UFsi,,[329],
ybsi,TEU1QOrsSw4,[225],
BWsi,yjKJ729yk18,"[4, 9]",
p1si,yneocq7Obys,[14],
c9si,yurOHgNXqIo,"[5, 362]",
gpsi,iABMzuHfgok,"[11, 20, 22, 250]",
X4si,iHQ0yS15On8,"[5, 81, 2316]",
bUsi,KBBH3GstMOM,"[9, 251, 1065, 1470]",
Dpsi,f9ZmeqzWJPM,"[0, 1, 36, 132, 147, 185]",
XOsi,fFMmuu5ZeAA,[4],
xusi,Gl8S1mFICPs,"[0, 236, 404, 589, 1589]",
d2si,GxboPHnFhs4,"[2, 17, 83, 778]",
nOsi,rOHiKn1--Ws,"[4, 9, 10, 34, 551]",
Plsi,EshczMuhxsM,"[0, 139]",
2gsi,EuYrWLegOGw,[11],
JDsi,Exs8nJg2NjA,"[69, 417, 1085]",
amsi,F3evD2ddNfY,"[5, 244, 292]",
o9si,NryZjUvdSYQ,"[2, 17, 76, 1068, 1192]",
T9si,SgcIz4toJjA,"[0, 12]",
Aksi,SgYA_HiEzJA,"[155, 264, 377, 1487]",
Hisi,Sq-LwF_WbLQ,[1120],
Nysi,bNcYm-IUYJU,[41],
Jmsi,bR2etmV2IBw,"[3, 4]",
Vnsi,-zA3ClUIjOA,"[0, 479]",
2Asi,tBAx251aC0Y,"[0, 12]",
l4si,js8YIcvI6VY,"[2, 30, 280]","[{'text': 'this video brought to you by Corazon nae', 'start': 1.639, 'duration': 5.671}, {'text': 'after reviewing a couple of premium', 'start': 7.519, 'duration': 3.611}, {'text': 'Italian suits we thought it was about', 'start': 9.72, 'duration': 3.39}, {'text': 'time to look at a reliable economy', 'start': 11.13, 'duration': 4.76}, {'text': 'priced hard work', 'start': 13.11, 'duration': 2.78}, {'text': 'we chose the bug espresso 150 made by', 'start': 17.48, 'duration': 5.439}, {'text': ""King Co in Taiwan it's also known as a"", 'start': 20.579, 'duration': 4.29}, {'text': 'Kymco people 150 in other parts of the', 'start': 22.919, 'duration': 4.17}, {'text': 'world there are many scoots that have', 'start': 24.869, 'duration': 4.05}, {'text': 'the specs of the Kymco but not many they', 'start': 27.089, 'duration': 3.24}, {'text': 'have that great retro look at this', 'start': 28.919, 'duration': 4.021}, {'text': ""scooter you know if you'd really love"", 'start': 30.329, 'duration': 4.351}, {'text': 'the slasher motoring costs for the price', 'start': 32.94, 'duration': 3.51}, {'text': 'of one of these cars behind me you could', 'start': 34.68, 'duration': 3.99}, {'text': 'buy five of these scoots and you know', 'start': 36.45, 'duration': 3.66}, {'text': 'what for a tank of fuel in one of these', 'start': 38.67, 'duration': 3.57}, {'text': 'this scoots going to travel 2,000', 'start': 40.11, 'duration': 5.82}, {'text': 'kilometers or 1,200 miles that sort of', 'start': 42.24, 'duration': 5.04}, {'text': 'mileage will have Al Gore send your', 'start': 45.93, 'duration': 3.15}, {'text': 'Christmas cards and leave plenty of cash', 'start': 47.28, 'duration': 4.14}, {'text': 'in your pocket but how does kim coates', 'start': 49.08, 'duration': 4.22}, {'text': 'history measure up to the italian brands', 'start': 51.42, 'duration': 4.14}, {'text': 'Kymco started making scooters way back', 'start': 53.3, 'duration': 4.72}, {'text': 'in 1963 and now export across the world', 'start': 55.56, 'duration': 4.35}, {'text': 'their aim is the world market and', 'start': 58.02, 'duration': 5.22}, {'text': 'importantly Western market quality the', 'start': 59.91, 'duration': 5.039}, {'text': 'scooters are even popular in Italy the', 'start': 63.24, 'duration': 4.8}, {'text': 'home of the classic scooter brands Kymco', 'start': 64.949, 'duration': 4.621}, {'text': 'had the experience to build a great', 'start': 68.04, 'duration': 3.45}, {'text': 'product and back it up with great', 'start': 69.57, 'duration': 3.72}, {'text': 'worries here in Australia they are', 'start': 71.49, 'duration': 3.96}, {'text': 'offering a four year warranty and in', 'start': 73.29, 'duration': 3.869}, {'text': 'other parts of the world two years of', 'start': 75.45, 'duration': 5.61}, {'text': 'very common it has a 150 cc four-stroke', 'start': 77.159, 'duration': 5.701}, {'text': 'engine that punches well above its', 'start': 81.06, 'duration': 4.86}, {'text': ""weight it's lively it has more grunt and"", 'start': 82.86, 'duration': 6.119}, {'text': ""you expect from the typical 150 it's"", 'start': 85.92, 'duration': 4.8}, {'text': 'large wheels give great stability and', 'start': 88.979, 'duration': 4.68}, {'text': 'the alloy wheels look great under seat', 'start': 90.72, 'duration': 4.62}, {'text': ""storage is not a strong point but I'm"", 'start': 93.659, 'duration': 2.941}, {'text': 'sure that the deal of Australia or an', 'start': 95.34, 'duration': 3.959}, {'text': 'optional 28 litre top box for at least', 'start': 96.6, 'duration': 5.22}, {'text': 'packages at the right price halogen', 'start': 99.299, 'duration': 4.891}, {'text': 'lights disc brakes a lockable glove box', 'start': 101.82, 'duration': 4.17}, {'text': 'all add to the standard features and', 'start': 104.19, 'duration': 5.01}, {'text': 'colors burgundy silver and the very', 'start': 105.99, 'duration': 6.35}, {'text': 'popular retro color', 'start': 109.2, 'duration': 3.14}]"
Xgsi,6MqIfJaf194,[8],
L1si,6R8c7SDl_UM,"[82, 118]",
rNsi,oQs_7Er8iMQ,"[3, 4, 9]",
Zmsi,ao6uy7fLD3Q,"[4, 9, 10, 37, 655]",
Eysi,nh_fjDf5Br0,"[0, 1, 36, 153, 1422]","[{'text': ""what's going on ruined this is Sarge and"", 'start': 6.58, 'duration': 4.689}, {'text': 'I am getting ready for the new titanfall', 'start': 9.08, 'duration': 4.469}, {'text': 'release which only lands in just a', 'start': 11.269, 'duration': 4.65}, {'text': 'couple of hours and this is some beta', 'start': 13.549, 'duration': 4.171}, {'text': 'footage that you guys are watching as I', 'start': 15.919, 'duration': 3.661}, {'text': 'clear up some of the clips that I had or', 'start': 17.72, 'duration': 5.42}, {'text': 'held on to from the beta and I am', 'start': 19.58, 'duration': 5.58}, {'text': 'definitely looking forward to the full', 'start': 23.14, 'duration': 4.299}, {'text': 'release and you guys will get to see me', 'start': 25.16, 'duration': 4.07}, {'text': 'grow as a pilot in the titanfall', 'start': 27.439, 'duration': 4.711}, {'text': 'franchise as about off before the latest', 'start': 29.23, 'duration': 5.23}, {'text': 'patch did come out and there has been an', 'start': 32.15, 'duration': 4.229}, {'text': 'issue with that so I have not been able', 'start': 34.46, 'duration': 3.87}, {'text': 'to upload any bf4 lately because of that', 'start': 36.379, 'duration': 5.911}, {'text': ""I've been getting an exe via for error"", 'start': 38.33, 'duration': 6.299}, {'text': 'that has not been present since until', 'start': 42.29, 'duration': 4.74}, {'text': 'the patch landed and so hoping that they', 'start': 44.629, 'duration': 3.481}, {'text': 'were going to find a fix for that I', 'start': 47.03, 'duration': 4.23}, {'text': 'tried a couple ways around it but no', 'start': 48.11, 'duration': 4.949}, {'text': 'success have not been able to play the', 'start': 51.26, 'duration': 3.689}, {'text': 'game so until then I will continuously', 'start': 53.059, 'duration': 3.78}, {'text': 'upload some more titanfall the full', 'start': 54.949, 'duration': 4.35}, {'text': 'release obviously once it lands and then', 'start': 56.839, 'duration': 4.191}, {'text': 'once battlefield 4 fixes itself', 'start': 59.299, 'duration': 4.201}, {'text': 'everything will go back on to schedule', 'start': 61.03, 'duration': 4.3}, {'text': 'and so hopefully guys will enjoy the', 'start': 63.5, 'duration': 3.18}, {'text': 'rest of this video and I will catch you', 'start': 65.33, 'duration': 4.17}, {'text': 'guys in the next one until then take', 'start': 66.68, 'duration': 4.88}, {'text': 'care', 'start': 69.5, 'duration': 2.06}, {'text': ""i'm pretty sure i see them is it"", 'start': 74.68, 'duration': 3.5}, {'text': 'england in world', 'start': 84.18, 'duration': 2.63}, {'text': ""rock'n'roll the way I hate each other"", 'start': 92.34, 'duration': 4.489}, {'text': 'oh wow', 'start': 107.93, 'duration': 5.72}, {'text': 'I am', 'start': 151.66, 'duration': 2.6}, {'text': 'off to a good start but without a head', 'start': 163.27, 'duration': 5.18}, {'text': 'my budget and a Charlotte', 'start': 165.19, 'duration': 3.26}, {'text': 'hi', 'start': 178.13, 'duration': 3.0}, {'text': 'press the streak', 'start': 197.03, 'duration': 3.45}, {'text': 'right', 'start': 203.5, 'duration': 2.63}, {'text': 'night Freddie very', 'start': 206.99, 'duration': 3.2}, {'text': 'ready', 'start': 231.8, 'duration': 2.9}]"
o1si,,[2],
5ysi,Lh3JAnKuS0w,"[3, 6]",
e6si,LvFNbmPXh1I,"[2, 7, 17, 104, 128]",
