zJw5,OGJ7Jc--CAk,"[0, 1, 192, 455]",
uKw5,Waq0lrJ5JVc,"[9, 10]",
R9w5,jGCS__aAJEw,[0],
JGw5,4vc_dd0QR4w,"[3, 4, 9]",
JJw5,83O4VCUmjDk,"[2, 45, 51, 56, 77, 137, 298, 1378]",
Ixw5,7D66Y0FjfwQ,"[4, 9]",
Fzw5,kHOd0vuzvRo,"[276, 783]",
oLw5,kMyHwnjUsY8,[3],
1Bw5,JvBVU-LEetw,"[6, 8]",
sow5,VvSAQbHohVc,"[2, 17, 129]",
5zw5,WAEGnsZ36cY,"[11, 20, 22, 112, 1514]",
chw5,3x9KtD6maCY,"[11, 20, 22, 29, 32, 112, 120, 430, 679]","[{'text': 'simple red lentil recipe', 'start': 1.08, 'duration': 2.94}, {'text': 'ingredients - red lentil, onion, garlic paste, zinger paste, salt, bay leaf, coriander powder, turmeric powder,', 'start': 5.0, 'duration': 10.02}, {'text': 'panch phoron, cooking oil, coriander leaves and some green chili', 'start': 16.0, 'duration': 6.02}, {'text': 'take 1 cup red lentil. wash it well', 'start': 24.04, 'duration': 2.0}, {'text': 'add 1 big size onion after chopping it', 'start': 28.08, 'duration': 2.0}, {'text': 'add 5-6 green chili', 'start': 30.08, 'duration': 1.92}, {'text': 'add a pinch of turmeric powder and 1/2 tea spoon coriander powder', 'start': 35.04, 'duration': 3.02}, {'text': 'add 1/2 tea spoon garlic paste and 1/2 tea spoon zinger paste', 'start': 40.08, 'duration': 2.92}, {'text': 'add sufficient water to cook the red lentil', 'start': 50.08, 'duration': 2.0}, {'text': 'make the heat full and boil it well', 'start': 56.06, 'duration': 2.0}, {'text': 'stir it once', 'start': 83.08, 'duration': 2.0}, {'text': 'check whether it is boiled or not', 'start': 97.06, 'duration': 2.0}, {'text': 'turn off the stove', 'start': 103.08, 'duration': 2.0}, {'text': 'now mash the lentil like this way', 'start': 110.0, 'duration': 2.0}, {'text': 'on the other hand, boil some water on the stove', 'start': 127.06, 'duration': 2.0}, {'text': 'can also use blender to mash it', 'start': 132.06, 'duration': 2.0}, {'text': 'now add quantitative hot boiling water with the mashed lentil', 'start': 145.1, 'duration': 2.0}, {'text': 'now place the pan again on the stove', 'start': 156.08, 'duration': 2.0}, {'text': 'make the heat full', 'start': 159.08, 'duration': 2.0}, {'text': 'now add salt depending on taste', 'start': 163.04, 'duration': 2.0}, {'text': 'now boil it', 'start': 171.06, 'duration': 2.0}, {'text': 'add a tomato after slicing it into 4 pcs', 'start': 176.04, 'duration': 2.0}, {'text': ""it's boiling. now turn off the stoves"", 'start': 186.08, 'duration': 2.0}, {'text': 'heat the non sticky and add 1 and 1/2 table spoon cooking oil', 'start': 192.04, 'duration': 2.0}, {'text': 'add 2 pcs bay leaves', 'start': 194.06, 'duration': 2.0}, {'text': 'add a medium size garlic after chopping it like this way', 'start': 198.02, 'duration': 2.0}, {'text': 'add a medium size onion after chopping it', 'start': 202.06, 'duration': 2.0}, {'text': 'now fry it', 'start': 207.06, 'duration': 2.0}, {'text': 'add 1/2 tea spoon panch phoron', 'start': 215.06, 'duration': 2.0}, {'text': 'reduce the heat', 'start': 231.06, 'duration': 2.0}, {'text': 'again increase the heat and add some lentil here', 'start': 238.04, 'duration': 2.0}, {'text': 'lid the pan just after adding the lentil', 'start': 241.06, 'duration': 2.0}, {'text': 'open the lid and reduce heat', 'start': 252.08, 'duration': 1.98}, {'text': 'stir it like this way', 'start': 254.06, 'duration': 1.98}, {'text': 'now add rest of the lentil with it', 'start': 260.06, 'duration': 2.0}, {'text': 'make the heat full and wait till it starts boiling', 'start': 268.02, 'duration': 2.0}, {'text': 'now turn off the stove', 'start': 276.06, 'duration': 2.0}, {'text': 'now add some coriander leaves', 'start': 283.06, 'duration': 2.0}]"
Thw5,44fbSt-HldQ,"[242, 459]",
lsw5,BFhaS3dLpaw,[731],
V6w5,BIogqIk9uk8,"[0, 1, 5, 731, 1541, 2207]",
wiw5,BRXx09uat4A,[25],"[{'text': 'and that I will well and faithfully', 'start': 0.0, 'duration': 4.47}, {'text': 'discharge the duties of the office on', 'start': 2.01, 'duration': 4.65}, {'text': ""which I'm about to enter so help me God"", 'start': 4.47, 'duration': 4.549}, {'text': 'so help me God', 'start': 6.66, 'duration': 4.38}, {'text': 'one heartbeat away from the presidency', 'start': 9.019, 'duration': 4.771}, {'text': 'not a single vote cast in my name', 'start': 11.04, 'duration': 9.69}, {'text': ""democracy is so overrated let's start"", 'start': 13.79, 'duration': 9.7}, {'text': 'this new chapter with a clean slate I', 'start': 20.73, 'duration': 4.5}, {'text': ""know you'll do whatever you think is"", 'start': 23.49, 'duration': 3.22}, {'text': 'best', 'start': 25.23, 'duration': 2.95}, {'text': 'we think the congressional leadership', 'start': 26.71, 'duration': 3.3}, {'text': 'took apart the vice president just', 'start': 28.18, 'duration': 3.42}, {'text': ""assumed office I can't have this"", 'start': 30.01, 'duration': 3.6}, {'text': 'conspiracy stuff going my instrument the', 'start': 31.6, 'duration': 3.41}, {'text': 'connections are troubling especially', 'start': 33.61, 'duration': 3.51}, {'text': ""Underwood so this guy's all the way to"", 'start': 35.01, 'duration': 3.97}, {'text': 'the White House I might need you to', 'start': 37.12, 'duration': 4.53}, {'text': 'delete all of our phone history just', 'start': 38.98, 'duration': 4.32}, {'text': ""walk away act as if I don't know"", 'start': 41.65, 'duration': 2.4}, {'text': 'anything', 'start': 43.3, 'duration': 2.34}, {'text': ""tusk is in town he's meeting with the"", 'start': 44.05, 'duration': 3.21}, {'text': ""president in 49 minutes he's convincing"", 'start': 45.64, 'duration': 3.36}, {'text': 'the president to change his mind you', 'start': 47.26, 'duration': 4.2}, {'text': 'would be making a disastrous mistake I', 'start': 49.0, 'duration': 3.87}, {'text': ""feel like I'm losing control my own"", 'start': 51.46, 'duration': 4.05}, {'text': 'goddamn administration hit him again and', 'start': 52.87, 'duration': 4.71}, {'text': ""hit him now he's a dangerous man"", 'start': 55.51, 'duration': 4.46}, {'text': 'I want him obliterated more than that', 'start': 57.58, 'duration': 5.88}, {'text': ""let's make him suffer I don't know"", 'start': 59.97, 'duration': 6.37}, {'text': 'whether to be proud or terrified some', 'start': 63.46, 'duration': 4.56}, {'text': 'people think that your marriage may be a', 'start': 66.34, 'duration': 4.02}, {'text': 'bit more calculated than you let on we', 'start': 68.02, 'duration': 4.65}, {'text': 'have to strike back hard and fast they', 'start': 70.36, 'duration': 3.27}, {'text': 'just stepped on the wrong motherfucking', 'start': 72.67, 'duration': 3.21}, {'text': 'rattlesnake I told you to stop', 'start': 73.63, 'duration': 4.11}, {'text': 'back-channeling I can turn this around', 'start': 75.88, 'duration': 3.9}, {'text': ""sir I think you've been around I know"", 'start': 77.74, 'duration': 3.78}, {'text': 'how to handle it you trying to send a', 'start': 79.78, 'duration': 3.6}, {'text': 'message perhaps which is that', 'start': 81.52, 'duration': 3.69}, {'text': 'stubbornness is far more costly than', 'start': 83.38, 'duration': 4.43}, {'text': ""obedience I'm looking for Rachel Posner"", 'start': 85.21, 'duration': 5.63}, {'text': 'you let me know if anyone contacts you', 'start': 87.81, 'duration': 6.489}, {'text': ""agent green that's the I cannot run away"", 'start': 90.84, 'duration': 5.98}, {'text': ""from this he's got power he's got a lot"", 'start': 94.299, 'duration': 4.831}, {'text': 'to lose and he is winning I need to know', 'start': 96.82, 'duration': 4.35}, {'text': ""if it I wasn't a part of series finish"", 'start': 99.13, 'duration': 4.71}, {'text': 'assault part', 'start': 101.17, 'duration': 5.82}, {'text': ""I won't submit myself to this sort of"", 'start': 103.84, 'duration': 6.589}, {'text': 'exposure again hello', 'start': 106.99, 'duration': 3.439}, {'text': 'my really the sort of enemy you want to', 'start': 110.5, 'duration': 2.51}, {'text': 'make', 'start': 112.21, 'duration': 2.21}, {'text': 'can you blame me if I find it difficult', 'start': 113.01, 'duration': 3.69}, {'text': 'to trust you right now you are out of', 'start': 114.42, 'duration': 5.18}, {'text': 'line Frank', 'start': 116.7, 'duration': 2.9}, {'text': 'there is but one rule hunt or be hunted', 'start': 120.409, 'duration': 9.41}, {'text': 'welcome back', 'start': 126.609, 'duration': 3.21}, {'text': 'you', 'start': 136.44, 'duration': 2.06}]"
PLw5,gyKOIQ1FCBc,"[3, 4, 13]",
EMw5,gzs3Qo1Ld68,"[14, 466]",
Faw5,ie5Dce3oQF0,"[39, 121, 156, 202, 207, 233, 338]",
euw5,Zek-zsunABw,"[0, 1, 69, 934, 1483]",
jWw5,ZnRI5Z2MmwM,"[2, 30, 280, 464, 1000]",
jJw5,ViotCFvE1jY,"[3, 4, 13, 3472]",
Gpw5,riuIAqO6QQ4,"[2, 7, 106]",
Zgw5,rofzUR75p0M,"[0, 1, 241]",
T7w5,rus_8e8lI8g,"[0, 1, 42]",
Alw5,rztqX9ycTV0,"[43, 60, 182, 1387, 1569]",
qMw5,FjAvmtVOIkM,"[0, 1, 219]",
s6w5,x-lmMLOyP7g,[53],"[{'text': ""I don't read minds as long as well Jimmy"", 'start': 0.0, 'duration': 8.58}, {'text': 'is fine just just take a moment right', 'start': 5.22, 'duration': 4.86}, {'text': 'this is what we need to think about we', 'start': 8.58, 'duration': 2.91}, {'text': 'need to think about the nao the nao', 'start': 10.08, 'duration': 3.75}, {'text': 'right and will you out tomorrow when it', 'start': 11.49, 'duration': 9.42}, {'text': 'comes why hello good morning it is the', 'start': 13.83, 'duration': 12.93}, {'text': ""day of my 76 miles cycle we've Jame we"", 'start': 20.91, 'duration': 7.32}, {'text': 'have been training hard you may have', 'start': 26.76, 'duration': 3.419}, {'text': ""seen some videos if not i'll leave the"", 'start': 28.23, 'duration': 4.41}, {'text': ""link below and I'm just on my way to go"", 'start': 30.179, 'duration': 10.051}, {'text': 'and see him in June but it was with my', 'start': 32.64, 'duration': 10.89}, {'text': 'comeback charity bike ride edition first', 'start': 40.23, 'duration': 6.57}, {'text': ""off hey my telephone boom back it's"", 'start': 43.53, 'duration': 6.57}, {'text': ""gotta show people talking I've got some"", 'start': 46.8, 'duration': 6.54}, {'text': 'babies in his mouth what about that make', 'start': 50.1, 'duration': 7.16}, {'text': 'up our head star one glove as a really', 'start': 53.34, 'duration': 9.92}, {'text': 'mole fraction of a bag of nuts if you do', 'start': 57.26, 'duration': 10.05}, {'text': 'Jim come on be a balance paddle a maxi', 'start': 63.26, 'duration': 7.46}, {'text': 'Todd coconut water company style', 'start': 67.31, 'duration': 7.229}, {'text': 'mortician for bananas some heavy tablets', 'start': 70.72, 'duration': 8.289}, {'text': 'warm hand you except the trench I am', 'start': 74.539, 'duration': 6.961}, {'text': 'really fully loaded in the liquid', 'start': 79.009, 'duration': 5.04}, {'text': ""department probably why I've got some"", 'start': 81.5, 'duration': 8.64}, {'text': 'petition that is an empty bottle of Fiji', 'start': 84.049, 'duration': 9.091}, {'text': 'waters and glasses case giorgio armani', 'start': 90.14, 'duration': 5.85}, {'text': ""the real deal we've been honest I don't"", 'start': 93.14, 'duration': 5.13}, {'text': 'think I lineman on is some time free', 'start': 95.99, 'duration': 7.73}, {'text': 'padded like trainers', 'start': 98.27, 'duration': 5.45}, {'text': 'keep magazine put the genus for the', 'start': 104.03, 'duration': 4.98}, {'text': 'journey just wallow suck it off all the', 'start': 106.28, 'duration': 27.209}, {'text': 'essentials for a 76 miles like oh the', 'start': 109.01, 'duration': 39.93}, {'text': 'ground is melting we are in the middle', 'start': 133.489, 'duration': 18.861}, {'text': ""of nowhere there's cowls and everything"", 'start': 148.94, 'duration': 6.87}, {'text': ""40-odd miles want to go left leg Jimmy's"", 'start': 152.35, 'duration': 8.7}, {'text': 'back in or by actually gonna get going', 'start': 155.81, 'duration': 5.24}, {'text': 'we are now 10 miles from finish my firm', 'start': 164.019, 'duration': 10.06}, {'text': ""is so sore FYI Bobby's gonna take us"", 'start': 170.84, 'duration': 5.76}, {'text': 'another hour stop no 3g as well out here', 'start': 174.079, 'duration': 17.101}, {'text': 'she pinched line see ya we have finished', 'start': 176.6, 'duration': 19.5}, {'text': ""yeah we've just completed awesome two"", 'start': 191.18, 'duration': 8.73}, {'text': 'mile bike ride yeah it was all black it', 'start': 196.1, 'duration': 6.359}, {'text': 'was hot my bum is in a lot of pain I', 'start': 199.91, 'duration': 5.549}, {'text': ""mean I've got really bad my hair I don't"", 'start': 202.459, 'duration': 4.141}, {'text': ""know what's happened to my hair that's"", 'start': 205.459, 'duration': 2.31}, {'text': ""probably the worst thing that's happened"", 'start': 206.6, 'duration': 4.05}, {'text': ""though oh my I feel good feel like we've"", 'start': 207.769, 'duration': 4.831}, {'text': 'achieved something to do be absolutely', 'start': 210.65, 'duration': 4.5}, {'text': 'ha thanks so much for all your donations', 'start': 212.6, 'duration': 4.59}, {'text': ""I'm all yours of Hawaii yeah it's been a"", 'start': 215.15, 'duration': 4.23}, {'text': ""it's been amazing I'm really encouraging"", 'start': 217.19, 'duration': 4.5}, {'text': ""if you've not donated already then do it"", 'start': 219.38, 'duration': 4.139}, {'text': ""now please the link is below it's a"", 'start': 221.69, 'duration': 3.03}, {'text': 'really good cause actual medical', 'start': 223.519, 'duration': 4.28}, {'text': 'research hi', 'start': 224.72, 'duration': 3.079}, {'text': 'Oh', 'start': 228.319, 'duration': 2.06}]"
9mw5,JCodh3MKeNI,"[0, 1, 42]",
WKw5,Qidm2qEuels,"[65, 66, 332, 521]","[{'text': ""we're using a cherry lip red pencil and"", 'start': 9.29, 'duration': 5.259}, {'text': 'then we mix up this ruse doir on the', 'start': 12.96, 'duration': 3.75}, {'text': 'lips and the opening this lack of gloss', 'start': 14.549, 'duration': 4.65}, {'text': 'to finish it on top and hopefully under', 'start': 16.71, 'duration': 3.84}, {'text': 'the connector lot of naughty bowl of', 'start': 19.199, 'duration': 7.83}, {'text': ""cherries of the chic lip she's not a"", 'start': 20.55, 'duration': 9.75}, {'text': ""girl she's a muse and I just like the"", 'start': 27.029, 'duration': 4.74}, {'text': 'fact that they were treated as', 'start': 30.3, 'duration': 4.169}, {'text': 'mannequins there was a preciousness with', 'start': 31.769, 'duration': 4.831}, {'text': 'the clothes and I just wanted to follow', 'start': 34.469, 'duration': 6.721}, {'text': 'them through 25 years in Stronach Karen', 'start': 36.6, 'duration': 5.91}, {'text': ""launch their own label and she's gone"", 'start': 41.19, 'duration': 2.85}, {'text': 'right back to her roots with clothes', 'start': 42.51, 'duration': 3.27}, {'text': 'that remind me of rain on asheville', 'start': 44.04, 'duration': 5.21}, {'text': 'ultimately urban', 'start': 45.78, 'duration': 3.47}, {'text': 'for me it was more about how will we', 'start': 52.74, 'duration': 4.53}, {'text': 'going into the next century what is New', 'start': 54.96, 'duration': 4.5}, {'text': ""York for me is a dark city it's got the"", 'start': 57.27, 'duration': 4.08}, {'text': 'pavements in the light and the shots of', 'start': 59.46, 'duration': 4.41}, {'text': 'neon color but its most important is', 'start': 61.35, 'duration': 4.71}, {'text': 'create a new architectural dimension for', 'start': 63.87, 'duration': 7.08}, {'text': 'the woman at her body this was so much', 'start': 66.06, 'duration': 6.84}, {'text': 'more urban and sort of rain on asheville', 'start': 70.95, 'duration': 4.62}, {'text': 'I love your turn of phrase tell I love', 'start': 72.9, 'duration': 4.62}, {'text': 'Donna Karen doing black for me that is', 'start': 75.57, 'duration': 4.11}, {'text': 'the quintessential New York fashion', 'start': 77.52, 'duration': 3.51}, {'text': ""statement that's what New York's all"", 'start': 79.68, 'duration': 3.62}, {'text': 'about', 'start': 81.03, 'duration': 2.27}, {'text': ""she's always understood what's intrinsic"", 'start': 84.159, 'duration': 6.361}, {'text': 'to being a female you can be comfortable', 'start': 88.329, 'duration': 4.051}, {'text': 'and sexy which are usually two things', 'start': 90.52, 'duration': 3.36}, {'text': ""that don't necessarily always go"", 'start': 92.38, 'duration': 3.239}, {'text': 'together that they can also celebrate', 'start': 93.88, 'duration': 3.93}, {'text': 'their curves and their lines and their', 'start': 95.619, 'duration': 4.35}, {'text': 'bodies and not feel like they have to be', 'start': 97.81, 'duration': 7.769}, {'text': ""somebody that they're not got a bubble"", 'start': 99.969, 'duration': 7.68}, {'text': 'shapes here a lot of quite complicated', 'start': 105.579, 'duration': 4.231}, {'text': 'cutting the cocoon shape has come back I', 'start': 107.649, 'duration': 3.271}, {'text': 'was quite surprised to see that very', 'start': 109.81, 'duration': 4.169}, {'text': 'sculpted pelmet on that jacket but then', 'start': 110.92, 'duration': 4.799}, {'text': 'she balances up with a long skinny leg', 'start': 113.979, 'duration': 4.021}, {'text': 'and a really high stiletto simple boot', 'start': 115.719, 'duration': 4.08}, {'text': 'only think it kind of works I quite love', 'start': 118.0, 'duration': 3.38}, {'text': 'that', 'start': 119.799, 'duration': 5.36}, {'text': ""such extra z's yes it is spectacular the"", 'start': 121.38, 'duration': 6.239}, {'text': 'ruffles and the code I wanted to touch', 'start': 125.159, 'duration': 5.331}, {'text': 'it you know everything', 'start': 127.619, 'duration': 4.851}, {'text': ""it's like dancing with fabric for me"", 'start': 130.49, 'duration': 3.51}, {'text': ""it's like any sculpture somebody had"", 'start': 132.47, 'duration': 3.0}, {'text': 'pointed out how much you reminded them', 'start': 134.0, 'duration': 3.51}, {'text': 'of my husband sculptures it really is', 'start': 135.47, 'duration': 4.71}, {'text': 'something about connection of fabric and', 'start': 137.51, 'duration': 4.89}, {'text': 'silhouette and being able to create a', 'start': 140.18, 'duration': 4.68}, {'text': 'form and allowing a woman to live in', 'start': 142.4, 'duration': 4.68}, {'text': 'that form regardless of her body into', 'start': 144.86, 'duration': 4.02}, {'text': 'shape it really was a celebration for', 'start': 147.08, 'duration': 4.28}, {'text': 'women', 'start': 148.88, 'duration': 2.48}]"
ghw5,,[895],
eNw5,I6h3iNmBvI8,[1493],
COw5,I9DeAsuA17E,"[3, 324]",
nBw5,jePlv_rxrgQ,"[52, 70]",
X7w5,SUbKnXZApf4,"[10, 97, 243, 351]",
waw5,SXFtO1sKZpY,[958],"[{'text': ""hi well today I'm going to show you a"", 'start': 1.22, 'duration': 6.4}, {'text': 'little bit about how to use the auto cap', 'start': 5.64, 'duration': 4.77}, {'text': ""system and we've come to a a little"", 'start': 7.62, 'duration': 5.67}, {'text': ""location up in the hills where there's a"", 'start': 10.41, 'duration': 5.399}, {'text': 'ruined Croft one of the first things', 'start': 13.29, 'duration': 3.989}, {'text': ""you've really got to do is get your"", 'start': 15.809, 'duration': 4.021}, {'text': ""camera set up so that it's going to"", 'start': 17.279, 'duration': 4.561}, {'text': ""maximize the shutter speed so that it's"", 'start': 19.83, 'duration': 6.119}, {'text': 'ready for your gentle and so on I like', 'start': 21.84, 'duration': 6.06}, {'text': 'to use a very small kite for auto cap', 'start': 25.949, 'duration': 5.851}, {'text': 'and this right here is a damn Lee Delta', 'start': 27.9, 'duration': 6.929}, {'text': ""it's only a seven-foot wingspan and it's"", 'start': 31.8, 'duration': 4.8}, {'text': 'quite a windy day today so the rig will', 'start': 34.829, 'duration': 4.711}, {'text': ""move about a lot but you'll see just how"", 'start': 36.6, 'duration': 7.889}, {'text': 'the kite flies very easy to fly very', 'start': 39.54, 'duration': 7.679}, {'text': ""little as you notice I'm not even"", 'start': 44.489, 'duration': 4.59}, {'text': 'wearing gloves at the moment it is quite', 'start': 47.219, 'duration': 4.141}, {'text': 'windy it just makes for a much less', 'start': 49.079, 'duration': 7.05}, {'text': 'stressful appearance a flight the healer', 'start': 51.36, 'duration': 7.41}, {'text': ""kites going out and now I'm letting it"", 'start': 56.129, 'duration': 6.691}, {'text': 'go up so very quick to launch and get', 'start': 58.77, 'duration': 8.73}, {'text': 'ready and simply clipping the kite on', 'start': 62.82, 'duration': 7.979}, {'text': 'the line is a great way of doing this', 'start': 67.5, 'duration': 6.15}, {'text': ""I've I've included in the author cap kit"", 'start': 70.799, 'duration': 7.411}, {'text': 'a little loop that you can also attach', 'start': 73.65, 'duration': 6.509}, {'text': 'onto the line so if the clip should fail', 'start': 78.21, 'duration': 4.11}, {'text': 'the rig will at least come back to your', 'start': 80.159, 'duration': 8.07}, {'text': ""hands here's a simple launch and as you"", 'start': 82.32, 'duration': 8.85}, {'text': 'can see the way to the rig is just', 'start': 88.229, 'duration': 5.82}, {'text': 'allowing me to let out the line and it', 'start': 91.17, 'duration': 4.89}, {'text': 'will drift out which rather than upwards', 'start': 94.049, 'duration': 4.32}, {'text': 'and then as I hold the line tight up it', 'start': 96.06, 'duration': 7.05}, {'text': 'goes this is a nice a little bit just', 'start': 98.369, 'duration': 7.671}, {'text': 'getting in very close using the AutoCAD', 'start': 103.11, 'duration': 5.969}, {'text': 'letting the kite just take it just', 'start': 106.04, 'duration': 5.41}, {'text': 'adjusting where the camera is which way', 'start': 109.079, 'duration': 4.891}, {'text': ""is pointing and then letting that can't"", 'start': 111.45, 'duration': 5.19}, {'text': 'just carry it up over the details of the', 'start': 113.97, 'duration': 7.05}, {'text': 'building so you know just using it in a', 'start': 116.64, 'duration': 7.95}, {'text': 'very close in way to get detail shots as', 'start': 121.02, 'duration': 6.15}, {'text': ""you can see the kite isn't very far up"", 'start': 124.59, 'duration': 4.68}, {'text': ""and it's quite active in this turbulent"", 'start': 127.17, 'duration': 3.289}, {'text': 'wind', 'start': 129.27, 'duration': 4.079}, {'text': ""so the rig's moving about the enormous"", 'start': 130.459, 'duration': 6.221}, {'text': 'amount but even then this gives a good', 'start': 133.349, 'duration': 7.201}, {'text': 'idea of the amount of movement but with', 'start': 136.68, 'duration': 5.309}, {'text': ""a good shutter speed you'll get sharp"", 'start': 140.55, 'duration': 4.909}, {'text': 'shots with this kind of rig movement so', 'start': 141.989, 'duration': 6.511}, {'text': ""it's worth a try give auto kappa go it's"", 'start': 145.459, 'duration': 7.471}, {'text': 'great fun thanks for watching', 'start': 148.5, 'duration': 4.43}, {'text': 'you', 'start': 163.85, 'duration': 2.06}]"
59w5,SYJ_hVyr6ZM,[8],
Cow5,S__AdFZbBqw,[14],
oyw5,,"[0, 1, 42, 255, 1097]",
