TVju,vbe8XhGuR3g,[54],
k7ju,vfx0fJBq-X4,"[191, 299, 1159]",
YJju,vmeW5n8m0w4,"[68, 72, 452, 480]",
PEju,2I613NM4ncQ,[226],
Scju,zc46g70WGQU,[191],
g1ju,D_GdlDWGsrU,"[15, 18, 67, 140, 2026]",
hpju,yyzLfaWG4pc,"[0, 1, 81, 108, 819]",
KHju,zF5XXoykFiI,"[4, 9, 10, 13, 54]",
LKju,o8NJsfhvfc8,"[11, 20, 22, 29, 32, 892, 1489]","[{'text': ""hi my name is bill I'm a student at"", 'start': 22.4, 'duration': 4.27}, {'text': ""liaison college it's that time of year"", 'start': 24.96, 'duration': 3.809}, {'text': ""again Superbowl is coming and I'm gonna"", 'start': 26.67, 'duration': 3.96}, {'text': 'do a quick demo on a recipe that you can', 'start': 28.769, 'duration': 3.871}, {'text': 'do at a tailgate party or even at home', 'start': 30.63, 'duration': 3.389}, {'text': ""for you and the guys it's a very simple"", 'start': 32.64, 'duration': 2.28}, {'text': 'steak Diane', 'start': 34.019, 'duration': 3.141}, {'text': 'these ingredients are very simple steak', 'start': 34.92, 'duration': 4.559}, {'text': 'little bit of stock a little bit of', 'start': 37.16, 'duration': 4.66}, {'text': 'brandy salt and pepper to taste and oil', 'start': 39.479, 'duration': 4.381}, {'text': 'for your pan right now I got my pan', 'start': 41.82, 'duration': 5.01}, {'text': 'getting hot and just gonna put a little', 'start': 43.86, 'duration': 5.49}, {'text': 'the oil in this keeps your meat from', 'start': 46.83, 'duration': 5.549}, {'text': 'sticking and very important with your', 'start': 49.35, 'duration': 4.739}, {'text': 'meat you want your meat dry before', 'start': 52.379, 'duration': 3.42}, {'text': ""you've pan fry it it won't get that nice"", 'start': 54.089, 'duration': 3.72}, {'text': ""brown color you're looking for and"", 'start': 55.799, 'duration': 4.171}, {'text': 'before you cook your steak you want to', 'start': 57.809, 'duration': 5.361}, {'text': 'season it with a little salt and pepper', 'start': 59.97, 'duration': 3.2}, {'text': ""and also remember with salt you don't"", 'start': 63.83, 'duration': 5.53}, {'text': 'want to put that on too early or else', 'start': 67.74, 'duration': 3.03}, {'text': ""it'll draw all the moisture out of your"", 'start': 69.36, 'duration': 9.27}, {'text': 'meat when your pan gets nice and hot do', 'start': 70.77, 'duration': 9.95}, {'text': 'you want to put that meat in there', 'start': 78.63, 'duration': 5.93}, {'text': ""that's the sound you want to hear"", 'start': 80.72, 'duration': 3.84}, {'text': ""while you're looking for is a nice brown"", 'start': 87.86, 'duration': 4.47}, {'text': 'crispy Maillard reaction colored on your', 'start': 90.02, 'duration': 4.23}, {'text': ""meat you don't want it too late you want"", 'start': 92.33, 'duration': 6.2}, {'text': ""a nice and crispy we'll just let that go"", 'start': 94.25, 'duration': 4.28}, {'text': 'so you get that nice brown color on your', 'start': 143.39, 'duration': 6.72}, {'text': ""cake that's what you're looking for"", 'start': 146.19, 'duration': 3.92}, {'text': 'when you get your steak cut to the hook', 'start': 161.379, 'duration': 4.62}, {'text': 'to the temperatures the nice color that', 'start': 164.319, 'duration': 2.76}, {'text': ""you're looking for you'll want to put it"", 'start': 165.999, 'duration': 3.541}, {'text': 'in the oven so 400 degrees about 5 10', 'start': 167.079, 'duration': 4.321}, {'text': 'minutes whatever you whatever your', 'start': 169.54, 'duration': 4.41}, {'text': 'preferences and just a little tip for', 'start': 171.4, 'duration': 4.619}, {'text': ""cooking steak if you're having trouble"", 'start': 173.95, 'duration': 3.509}, {'text': 'like I used to have trouble with cooking', 'start': 176.019, 'duration': 3.931}, {'text': 'steak a good way to test for your', 'start': 177.459, 'duration': 5.4}, {'text': ""doneness is your hand it's a handset the"", 'start': 179.95, 'duration': 4.489}, {'text': 'pressure in your palm of your hand here', 'start': 182.859, 'duration': 4.53}, {'text': 'just like this is just like raw and hold', 'start': 184.439, 'duration': 4.27}, {'text': ""your middle finger it's like a medium"", 'start': 187.389, 'duration': 3.78}, {'text': 'and on your baby finger is well done', 'start': 188.709, 'duration': 6.801}, {'text': 'myself personally I like it medium well', 'start': 191.169, 'duration': 6.451}, {'text': ""let that color you want now we're going"", 'start': 195.51, 'duration': 3.939}, {'text': ""to take this steak and we're gonna put"", 'start': 197.62, 'duration': 8.369}, {'text': 'it in the oven okay so the steak has', 'start': 199.449, 'duration': 9.091}, {'text': ""come out of the oven it's a nice medium"", 'start': 205.989, 'duration': 5.551}, {'text': ""texture and now what I'm gonna do with"", 'start': 208.54, 'duration': 4.44}, {'text': 'this pan I got a nice and high and I', 'start': 211.54, 'duration': 3.119}, {'text': 'keep that nice Brown bits in there', 'start': 212.98, 'duration': 4.53}, {'text': ""that's a great start for your sauce"", 'start': 214.659, 'duration': 4.741}, {'text': ""we're gonna take a few little shallots"", 'start': 217.51, 'duration': 5.49}, {'text': ""I'm gonna put them in there I'm just"", 'start': 219.4, 'duration': 4.979}, {'text': 'gonna stir them up get them kind of nice', 'start': 223.0, 'duration': 5.159}, {'text': 'and soften up burnt but just a nice soft', 'start': 224.379, 'duration': 6.32}, {'text': 'texture to it', 'start': 228.159, 'duration': 2.54}, {'text': 'and scrape up those nice Brown bits off', 'start': 237.0, 'duration': 4.92}, {'text': 'the bottom of your pan great flavor for', 'start': 238.89, 'duration': 8.55}, {'text': 'your sauce shot you starting to brown', 'start': 241.92, 'duration': 8.58}, {'text': ""nice now we're gonna add our brandy and"", 'start': 247.44, 'duration': 4.83}, {'text': 'be very careful with this this can cause', 'start': 250.5, 'duration': 4.43}, {'text': 'a good flare-up', 'start': 252.27, 'duration': 2.66}, {'text': 'and now our soft', 'start': 259.28, 'duration': 2.87}, {'text': 'and now what we want to do is just let', 'start': 266.169, 'duration': 4.65}, {'text': 'our stock on a high heat find a reduce', 'start': 267.969, 'duration': 5.25}, {'text': 'get a nice thick for any sauce beer', 'start': 270.819, 'duration': 12.06}, {'text': ""gravy we'll just let that call that's I"", 'start': 273.219, 'duration': 10.681}, {'text': ""was saying before I'm a student at"", 'start': 282.879, 'duration': 3.181}, {'text': 'liaison college it was a great program', 'start': 283.9, 'duration': 5.19}, {'text': ""I've learned quite a bit I mean before I"", 'start': 286.06, 'duration': 5.849}, {'text': 'did a lot of cooking at home but very', 'start': 289.09, 'duration': 4.979}, {'text': 'basic very simple cooking and now that I', 'start': 291.909, 'duration': 3.991}, {'text': 'have taken this program it has taught me', 'start': 294.069, 'duration': 6.391}, {'text': 'so much about a wide variety of mannered', 'start': 295.9, 'duration': 10.35}, {'text': 'ways of cooking and and just basic basic', 'start': 300.46, 'duration': 8.489}, {'text': 'techniques to improve on and it has', 'start': 306.25, 'duration': 5.159}, {'text': 'helped me so much and now I have moved', 'start': 308.949, 'duration': 3.93}, {'text': 'on then in the industry too I also have', 'start': 311.409, 'duration': 3.78}, {'text': ""a new job in the industry and I'm loving"", 'start': 312.879, 'duration': 4.771}, {'text': 'very much and liaison how much liaison', 'start': 315.189, 'duration': 4.861}, {'text': 'college has been a great help with with', 'start': 317.65, 'duration': 10.41}, {'text': 'that for me so our sauce is starting to', 'start': 320.05, 'duration': 9.479}, {'text': ""thicken up we're just gonna let it go a"", 'start': 328.06, 'duration': 4.039}, {'text': 'little bit more', 'start': 329.529, 'duration': 2.57}, {'text': ""and we're just gonna season the sauce"", 'start': 343.729, 'duration': 6.641}, {'text': ""just a little bit I'm gonna take that"", 'start': 345.75, 'duration': 12.0}, {'text': 'right over top of your steak there you', 'start': 350.37, 'duration': 12.26}, {'text': 'go a nice steak Diane', 'start': 357.75, 'duration': 4.88}]"
veju,qTH5SH-4C3k,"[3, 61]",
KAju,,"[5, 16, 204]",
VIju,ImDHc2MFhnc,[31],
K4ju,J-JRGxi6vPw,"[0, 2773]",
v2ju,1IJrNjssKeM,"[4, 13, 28, 33, 38, 164, 842]",
V2ju,HSfhTHoACi4,[3],
6Mju,H_fBE__u3WQ,"[2, 7, 48, 213, 1371, 3749]",
zGju,b_4K8q9Bgf8,"[3, 4, 9, 10]",
4qju,bljW7f_avz8,"[0, 1, 19, 48, 165, 258, 1368, 1717]",
CBju,bmfNcrRZs1I,"[62, 1408]",
nHju,jzaW4bVgkBY,"[0, 1, 738, 928]",
v6ju,qflzKm9Uf7U,"[0, 1, 69, 3681]","[{'text': 'hey guys and welcome savable we 30 so', 'start': 0.0, 'duration': 6.089}, {'text': 'last week we had earth TK as the mod for', 'start': 2.879, 'duration': 5.371}, {'text': 'all the same Apple challenging as you', 'start': 6.089, 'duration': 4.741}, {'text': 'can probably guess everyone got a DM so', 'start': 8.25, 'duration': 5.099}, {'text': 'every replay gout in this video so grats', 'start': 10.83, 'duration': 5.49}, {'text': 'on that guys seriously but yes so we got', 'start': 13.349, 'duration': 5.371}, {'text': 'some six looking replays I mean damn', 'start': 16.32, 'duration': 4.049}, {'text': 'threshold is really low on this mine', 'start': 18.72, 'duration': 3.21}, {'text': ""I've actually noticed but there are some"", 'start': 20.369, 'duration': 3.66}, {'text': 'very cool things where people to spins', 'start': 21.93, 'duration': 3.599}, {'text': 'and shit like that and throw joints', 'start': 24.029, 'duration': 3.42}, {'text': 'everywhere is just fucking all insane', 'start': 25.529, 'duration': 5.041}, {'text': 'madness and throwing stuff d caps and', 'start': 27.449, 'duration': 4.261}, {'text': 'like hey just hit to the floor and', 'start': 30.57, 'duration': 4.47}, {'text': 'instant disqualification like just look', 'start': 31.71, 'duration': 4.98}, {'text': 'at all this shit man and then that was', 'start': 35.04, 'duration': 3.269}, {'text': ""gonna be a steep but the phrase weren't"", 'start': 36.69, 'duration': 4.32}, {'text': 'long enough that would look sick bro PK', 'start': 38.309, 'duration': 5.191}, {'text': 'doing it like sanstead decap thing I', 'start': 41.01, 'duration': 4.049}, {'text': 'love that hat how just roll my head it', 'start': 43.5, 'duration': 3.09}, {'text': ""goes through the ground that's weird you"", 'start': 45.059, 'duration': 2.82}, {'text': 'just kicked your head out the ring and', 'start': 46.59, 'duration': 2.55}, {'text': 'took his and throw his out the Rings', 'start': 47.879, 'duration': 3.721}, {'text': 'wool else awesome dude hear his name', 'start': 49.14, 'duration': 4.68}, {'text': 'ripsaw babe takes head bounces head', 'start': 51.6, 'duration': 4.11}, {'text': 'takes his head gives a bet well shit', 'start': 53.82, 'duration': 4.169}, {'text': ""that's that just happened I mean like"", 'start': 55.71, 'duration': 3.779}, {'text': 'seriously this stuff is like way too', 'start': 57.989, 'duration': 3.781}, {'text': ""fast pace man i can't i can't speak with"", 'start': 59.489, 'duration': 4.831}, {'text': 'this is going too quickly and like', 'start': 61.77, 'duration': 3.93}, {'text': 'seriously and then people doing some', 'start': 64.32, 'duration': 3.36}, {'text': ""awesome stuffs and they're really doing"", 'start': 65.7, 'duration': 3.87}, {'text': 'really well i mean like choosing winning', 'start': 67.68, 'duration': 3.6}, {'text': 'replays this week was kind of difficult', 'start': 69.57, 'duration': 3.9}, {'text': 'answer see that kick was worthy of a', 'start': 71.28, 'duration': 4.08}, {'text': ""like and subscribe i think i don't know"", 'start': 73.47, 'duration': 5.13}, {'text': 'maybe what do you think okay so bets', 'start': 75.36, 'duration': 5.07}, {'text': 'take it off an arm and a leg from you', 'start': 78.6, 'duration': 4.17}, {'text': ""clear pretty sick damn okay let's see"", 'start': 80.43, 'duration': 4.56}, {'text': 'how he does there he what the fuck some', 'start': 82.77, 'duration': 3.84}, {'text': 'joint just flew away that was crazy', 'start': 84.99, 'duration': 5.28}, {'text': 'altai taking off an arm and bring out', 'start': 86.61, 'duration': 5.82}, {'text': 'his head for the gto that was pre pretty', 'start': 90.27, 'duration': 4.559}, {'text': 'weird green mark with the using his head', 'start': 92.43, 'duration': 3.96}, {'text': ""as a weapon to get the decal that's"", 'start': 94.829, 'duration': 3.121}, {'text': ""that's something all right I love it"", 'start': 96.39, 'duration': 4.619}, {'text': 'when people do that thank you very doing', 'start': 97.95, 'duration': 5.309}, {'text': ""the jumps I'm kicking the legs up right"", 'start': 101.009, 'duration': 3.841}, {'text': 'in the crotch kicks we need to crunch', 'start': 103.259, 'duration': 3.451}, {'text': 'kicks rucks with a crutch kick and a', 'start': 104.85, 'duration': 3.96}, {'text': ""half taking up arms and he's got a new"", 'start': 106.71, 'duration': 4.14}, {'text': 'head right now shit hella sexy blood', 'start': 108.81, 'duration': 4.199}, {'text': 'cups blood cups doing all these spinning', 'start': 110.85, 'duration': 3.96}, {'text': 'moves in the head rolls out for the geek', 'start': 113.009, 'duration': 5.101}, {'text': 'you rollin announcing whip edição going', 'start': 114.81, 'duration': 5.46}, {'text': 'for all them spinnings and jesus dude', 'start': 118.11, 'duration': 5.009}, {'text': 'like son for did Renee golfer angel with', 'start': 120.27, 'duration': 5.279}, {'text': 'Alden kicks with the fuck that was cool', 'start': 123.119, 'duration': 3.841}, {'text': 'seriously how about you do all them', 'start': 125.549, 'duration': 3.6}, {'text': 'kicks dude what the hell okay swords', 'start': 126.96, 'duration': 3.51}, {'text': 'doing all the spinning I think you just', 'start': 129.149, 'duration': 3.48}, {'text': 'like took up half the random joints of', 'start': 130.47, 'duration': 2.7}, {'text': 'you', 'start': 132.629, 'duration': 3.201}, {'text': 'body Jose ozz just easy it was easy', 'start': 133.17, 'duration': 4.8}, {'text': 'doing the thing where he jumps out the', 'start': 135.83, 'duration': 4.48}, {'text': 'ring and you falls before he does mr.', 'start': 137.97, 'duration': 4.769}, {'text': 'cracks throwing his head in the sky and', 'start': 140.31, 'duration': 7.32}, {'text': ""wow ok it's cool ss light the SS Navy"", 'start': 142.739, 'duration': 7.47}, {'text': 'lightship as just fucking landed in the', 'start': 147.63, 'duration': 5.67}, {'text': 'cupola sexy for read with Tim oh my god', 'start': 150.209, 'duration': 5.161}, {'text': 'farine I how do you even do all this', 'start': 153.3, 'duration': 3.87}, {'text': 'spinning move stuff dude that flow is', 'start': 155.37, 'duration': 4.589}, {'text': 'insane dead pulse with some awesome', 'start': 157.17, 'duration': 4.17}, {'text': 'kicks that are taking it outside for a', 'start': 159.959, 'duration': 3.721}, {'text': 'rip pitch man agent doom is coming in', 'start': 161.34, 'duration': 4.47}, {'text': 'for the decaf and the instant split', 'start': 163.68, 'duration': 4.41}, {'text': 'fucking murder rape bitch Felix showing', 'start': 165.81, 'duration': 4.17}, {'text': ""us how it's done using the head as a"", 'start': 168.09, 'duration': 3.479}, {'text': ""weapon as well and grabbing uc's me"", 'start': 169.98, 'duration': 3.39}, {'text': ""because that's that's the joint to grab"", 'start': 171.569, 'duration': 4.471}, {'text': 'nowadays guys sis why did you just use', 'start': 173.37, 'duration': 4.199}, {'text': 'your head to like flick his head out', 'start': 176.04, 'duration': 3.09}, {'text': ""that was fucking cool that's like a make"", 'start': 177.569, 'duration': 4.2}, {'text': 'out deep happy what the fuck Trevor oh', 'start': 179.13, 'duration': 4.77}, {'text': 'he just ripped up that fuckin horse', 'start': 181.769, 'duration': 4.8}, {'text': 'outside the ring abbreviate with a blade', 'start': 183.9, 'duration': 4.32}, {'text': 'foot man seriously nothing just cut', 'start': 186.569, 'duration': 3.091}, {'text': 'through his fucking crotch like fucking', 'start': 188.22, 'duration': 4.769}, {'text': 'the blade I guess boom Maxwell throwing', 'start': 189.66, 'duration': 6.15}, {'text': ""out uke's fucking tormented body senior"", 'start': 192.989, 'duration': 7.051}, {'text': 'pork what did you just do face like god', 'start': 195.81, 'duration': 5.91}, {'text': ""that's a name and a half ok that was"", 'start': 200.04, 'duration': 3.06}, {'text': 'that was pretty cool as well so our', 'start': 201.72, 'duration': 2.85}, {'text': 'notable replays this week are gonna be', 'start': 203.1, 'duration': 4.47}, {'text': 'by angel full 513 for all these series', 'start': 204.57, 'duration': 5.639}, {'text': 'of cakes like one kick to kick three', 'start': 207.57, 'duration': 6.3}, {'text': ""kick and number d kept kick and that's"", 'start': 210.209, 'duration': 5.671}, {'text': ""how it's done seriously that was awesome"", 'start': 213.87, 'duration': 4.649}, {'text': 'as hell farine for you know his usual', 'start': 215.88, 'duration': 5.449}, {'text': 'fucking unbelievable flow and not', 'start': 218.519, 'duration': 5.19}, {'text': 'managing to DQ you throughout this', 'start': 221.329, 'duration': 5.021}, {'text': ""somehow I don't know how the fuck did"", 'start': 223.709, 'duration': 4.711}, {'text': 'that but that was fucking cold it nice', 'start': 226.35, 'duration': 4.47}, {'text': 'nice spinning it was sick ok so Trevor', 'start': 228.42, 'duration': 4.319}, {'text': ""up next on let's see how he's going he's"", 'start': 230.82, 'duration': 3.78}, {'text': 'gonna throw his head away coming for the', 'start': 232.739, 'duration': 4.741}, {'text': 'split kick do a DK well not a decapping', 'start': 234.6, 'duration': 5.729}, {'text': 'but an arm DM and then spin grab hold up', 'start': 237.48, 'duration': 4.979}, {'text': ""the torso and now he's gonna rip it"", 'start': 240.329, 'duration': 3.901}, {'text': ""apart and throw it away because that's"", 'start': 242.459, 'duration': 4.021}, {'text': 'what you do man so your challenge for', 'start': 244.23, 'duration': 4.259}, {'text': 'this week can be downloaded in the link', 'start': 246.48, 'duration': 3.839}, {'text': ""in the description and you'll be editing"", 'start': 248.489, 'duration': 6.0}, {'text': ""in frame to 10 that's 210 basically you"", 'start': 250.319, 'duration': 5.371}, {'text': 'got to stop yourself from hitting the', 'start': 254.489, 'duration': 3.421}, {'text': ""floor man you don't want to DQ and while"", 'start': 255.69, 'duration': 3.299}, {'text': ""you're at it you're gonna want to get"", 'start': 257.91, 'duration': 3.66}, {'text': ""some dm's and some damage going to get"", 'start': 258.989, 'duration': 3.391}, {'text': 'in the next vid', 'start': 261.57, 'duration': 2.58}, {'text': 'for the challenge you know you want to', 'start': 262.38, 'duration': 4.22}, {'text': 'do that right', 'start': 264.15, 'duration': 2.45}]"
4Vju,qn36Ca4lsd8,[263],
Ltju,qrXH1i-NCWA,[14],
xRju,2kpG3oY7ork,"[1, 2, 7, 464, 1194]",
idju,Q6f2vhwtjdI,"[74, 144, 187]",
ndju,OqXtI977W_c,"[5, 16, 647, 1374, 1444, 3019]",
D8ju,msUBuUvTHV0,[3],
8Nju,mx7hULODLk4,[667],
QBju,,"[2, 45]",
Nyju,YiIAIgK5-kU,[289],
glju,opz2bgmXJQU,"[17, 19, 143]",
jYju,kShFFp5T52w,"[31, 40, 47, 348, 833]",
Rpju,cvsyKT4FYzo,"[2, 7, 198]",
1Bju,d3tXuQTkqco,"[0, 62, 479]",
Foju,_Rkf4RkA3I4,[689],
hxju,koiPZZSABeg,[8],
Uxju,koEJYg5eJ9g,[14],
zfju,l-dJ5RYTa6I,"[0, 12, 1931]",
